text	label
آدمایی که بهم نزدیک میشن همیشه ی ترس آسیب دیدن ازشون همراهشونه	FEAR
کسیکه به بـد رای میده ومنتظر خوبـتر شدن اوضاعه همونه که یخچالو پر موادمقوی میکنه ومتوقع ه ریپیست دوباره دست به تجاوز نزنه! #تحریم #انتخوابات	OTHER
اكثر متنايي كه مي خوام توييت كنم يكم طولانيه و در نتيجه نميشه توييت كنم،اعصابم از اين خرده!خب نميشه اينجوري:/چاره چيه خب:/	ANGRY
موضوعی که برنامهی زندهی صبحگاهی یک شبکهی رادیویی برای اظهارنظرهای شنوندگان عزیز داده، ویژگیهای یک فرد انقلابییه؛ یک شنونده در پیامک تولد بهمنیها رو تبریک گفته و افزوده انقلابیها «شخصپرست» نیستند.	OTHER
به دنبال هشدار رئیس کمیسیون گردشگری شورای شهر شیراز، به مسئولان در خصوص احتمال ریزش سقف بازار وکیل شمالی، نایب رئیس این شورا نیز در توییتی خواستار توجه رئیس دولت به این موضوع شد.	OTHER
اگر تونستید از ایران فرار کنید ولی هنوز احساس خشم دارید، این مقاله کمکتون میکنه، ولی اگر مثل من داخل ایران هستید همون عصبانی باشید راحت ترید. چون خشم تنها چیزیه که براتون باقی مونده …	ANGRY
امروز هم یکی دیگه از دوستام بچه دار شد . بهش تبریک گفتم و یکم حرف زدیم. ولی هنوز نمیدونم چه هیزم تری به این یکی فروخته بودم:l …	SAD
امینم بعد از گوش دادن رپ عزت الهی جان به جان آفرین تسلیم کرد ادامه مسیر موسیقیشم سپرد به مقداد	OTHER
من دقیقا از سایت ایکیا چند روز پیش همین کار رو 95 هزار تومان خریدم تازه با تخفیف زدید 200 هزار تومن خنده داره بخدااااا	SURPRISE
هی میخوام یچی بگم هی میگم ولش کن اعصاب خودتو خورد نکن،هی دوباره میام فحش بدم بلکه خالی شم میگم بیخود به خاطر همچین آدم بی ارزشی پا روی تصمیمت نذار فقط بگم زمین گرده آقای #زاکانی، زمین گرده، نمیدونستی بدون	ANGRY
واردِ ماجراهايى نَشيد كه توش گزينه ى فرار نيست	OTHER
طرف سال ۷۱ پایاننامه نوشته. ازین ۱۵۰ صفحه، ۲۵ صفحش در مورد دین و در دفاع از مقدسات و آرمانها بوده. باز یکم میری جلوتر این پایاننامه رو به همه تقدیم کرده ۱۵ صفحه تقدیمی. بعد آیاتی از قرآن نوشته و رخصت خواسته که در مورد موضوعش بنویسه. عجب وضعیتی بوده.	SURPRISE
زندگی با خانواده یعنی من اعصابم را دوست ندارم.	ANGRY
هرشب با دست خالی میریم به جنگ خاطره ها و صبح که پامیشیم خستگی یه جنگ نابرابر رو دوشمون سنگینی میکنه	SAD
تصویری عجیب از نشست راهبری و اقتصاد مقاومتی استاندار #یزد و مسئولان ارشد استان!	SURPRISE
قانون منع بکار گیری #بازنشستگان #شهرداران را #معاف کرده!این #قانونگذاری مملکت خراب شده ما خیلی عجیبه!یه #قانون تصویب میشه بعدیه #تبصره میزنن قانون رو نفی میکنه.مثل این میمونه که بگن طبق قانون #دزدی کار #غیرقانونی است ولی تبصره #معافیت از این قانون برای #فقرا میاد. #مجلس_بی_عرضه	ANGRY
یارو داشت با موبایل صحبت میکرد یهو داد زد :بابابزرگ شدم و دوباره ادامه صحبت شد بعد از تموم شدن حرفش همه بهش تبریک گفتن و پرسیدن حالا دختره یا پسر !!؟؟ با یک حالت غضبناک و ناراحت صداش دو رگه کرد گفت خب معلومه پسره دیگه ! میخوام بگم ما درست شدنی نیستیم !	SAD
بی بی سی گفته عملیات موفقیت آمیز تروریستی در تهران؟ واقعا همچین صفتی داده به این حملات تروریستی؟ کسی ضبط شده این رو داره؟	SURPRISE
خیلی عجیبه تو انسانی یه موجود ناقص ، اونوقت انتظار داری طرف مقابلت کامل و بی نقص باشه ! فاک ایت بابا	ANGRY
کاش بفهمید با هر استوری ای ک از تبریک تولد گفتن دوستاتون میزارید،ی فحش از طرف ما میخورید	ANGRY
چطور خودتون رو قانع میکنید که میشه با عذرخواهی یا استعفای صوری فلان عمله نظام انتقام خون اون انسانهای مظلومی که در طول این سالها در سطوح مختلف قربانی جنایت، خیانت و بیتفاوتی مسئولان شدن رو گرفت؟! فقط با سرنگونی این رژیم بیدادگر و محاکمه تکتک عوامل منحوسش، «شاید» آرام بگیریم.	ANGRY
" ""هدیه ام از تولدسلام ..من دیشب میخاستم از عابر پول انتقال بدم ..دستگاه ارور داد...اما پول از حسابم کم شده ...حالا باید چی کار کنم .ِِپولمو میخام..."	SAD
آقا بیا که بی تو پریشان شدن بس است از دوری تو پاره گریبان شدن بس است کنعان دل، بدون تو شادی پذیر نیست یوسف، ظهور کن که پریشان شدن بس است #امام_زمانم #اللهم_عجل_لولیک_الفرج	SAD
میگم یه پرسپولیسی با خودتون ببرید مقر ای فی سی رو بهتون نشون بده شاید یه مرد سال اسیا گرفتید میگم یه پرسپولیسی با خودتون ببرید اگه بونجاح بهتون تجاوز کرد انتقانتون رو بگیره میگم یه پرسپولیسی با خودتون ببرید راه رو بهتون نشون بده تو ACL شیش تا شیش تا نخورید ببین ACL نه ۴جانبه!	OTHER
همهش هم که عشق و مهر و دوستی جواب نمیده. بعضیوقتها باید آتشِ خشم و کینه و نفرت رو توُ دلت زنده نگه داری.	HATE
#کارنامه۳۸ساله فقط تلاش جوون و دانشجو نخبه برای فرار از ایران	SAD
 من نه ادعا کردم وضع مردم خوبهاگه حوصله ام سر بره چی؟ یکی از بزرگترین ترس هامه. براش به صورت جدی برنامه ریزی میکنم. توی کوله زلزلم یه کتاب و چراغ قوه و کلی باطری گذاشته بودم که اگه سالم موندم مجبور شدم یه هفته منتظر بمونم اون زیر که پیدام کنن حوصلم سر نره. وحشتناکه یه هفته به آوار زل بزنی	FEAR
خیلی بده که من وقتی از یکی بدم میاد همه کاراش میره رو اعصابم	ANGRY
همیشه بلافاصله بعد از لحظات شیرینی که تجربه کردم، یه حس پوچی و ترس بهم دست داده که نکنه یه روز چشم باز کنم و ببینم عامل چنین لحظاتی رو برای همیشه از دست دادم... خیلی حس بدیه و انرژیم رو ازم میگیره.	FEAR
بیایید بهتون روش جذب دخترای شرکت در ۲ روز رو یاد بدم یه ترشی آلبالو میخرید ، میرید تعارف میکنید. روز دوم همه موقع ناهار با لبخند، بشقاب به دست پشت در اتاقتن	HAPPY
١٢بهمن روز ورود #رفيق_دوست هااااى فرصت طلب به سفره انقلاب را تسليت عرض مينماييم!! #بنياد_مستضعفان عجب بنياديست اماما روحت شاد كجايى كه راننده رو ببينى كه چه رانندگانى بهم زده است...	SAD
آقای #روحانی نمیشه هر سری هوایی بزنی. بجای هوایی زدن، مخاطبت رو مشخص کن اگر تابع دستور شماست بجای انتقاد، فرمان بده و اگر تبعیت نمیکنن برکنار کن. اگر از زیر مجموعه های دولت نیستند ولی مانع تراشی میکنند و چوب لای چرخ تصمیمات دولت میذارن، واضح و مشخص، معرفیشون کن	OTHER
